"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Conservative_5"	"Conservative_6"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"	"Laminar_Viscosity"	"Skin_Friction_Coefficient_X"	"Skin_Friction_Coefficient_Y"	"Skin_Friction_Coefficient_Z"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Points:0"	"Points:1"	"Points:2"
1.1374	323.92	0.67384	17.505	2.8156e+005	4.7313e-005	94120	288.27	0.002989	0.83795	1.7899e-005	0	0	0	0	0	3.7977e-006	-0.37045	2.293	-0.8445
1.1374	323.93	0.42915	17.473	2.8155e+005	4.7312e-005	94114	288.26	0.0028723	0.838	1.7898e-005	0	0	0	0	0	3.7973e-006	-0.56918	2.293	-0.92982
1.1374	323.92	0.58903	17.506	2.8156e+005	4.7314e-005	94120	288.27	0.0029983	0.83795	1.7899e-005	0	0	0	0	0	3.7982e-006	-0.46385	2.293	-0.82442
1.1373	323.94	0.40106	17.484	2.8154e+005	4.7312e-005	94110	288.26	0.0027907	0.83805	1.7898e-005	0	0	0	0	0	3.7968e-006	-0.63147	2.293	-0.86919
1.1374	323.93	0.5053	17.506	2.8155e+005	4.7314e-005	94117	288.27	0.0029265	0.83798	1.7899e-005	0	0	0	0	0	3.7979e-006	-0.5591	2.293	-0.80233
1.1355	324.16	1.2492	17.813	2.8116e+005	4.7223e-005	93901	288.08	-0.0017224	0.84028	1.789e-005	0	0	0	0	0	3.7519e-006	0.39786	2.293	-0.74543
1.1357	324.13	1.2372	17.77	2.8122e+005	4.7234e-005	93931	288.11	-0.0010692	0.83996	1.7891e-005	0	0	0	0	0	3.7578e-006	0.32944	2.293	-0.73809
1.136	324.1	1.2118	17.736	2.8128e+005	4.7246e-005	93963	288.14	-0.00038864	0.83964	1.7892e-005	0	0	0	0	0	3.764e-006	0.25883	2.293	-0.73004
1.1363	324.07	1.176	17.708	2.8133e+005	4.7258e-005	93993	288.16	0.00026525	0.83932	1.7894e-005	0	0	0	0	0	3.7702e-006	0.18598	2.293	-0.72122
1.1365	324.04	1.131	17.684	2.8138e+005	4.727e-005	94021	288.19	0.00086536	0.83903	1.7895e-005	0	0	0	0	0	3.7761e-006	0.11083	2.293	-0.71154
1.1367	324.01	1.0791	17.664	2.8143e+005	4.728e-005	94045	288.21	0.001391	0.83877	1.7896e-005	0	0	0	0	0	3.7815e-006	0.033362	2.293	-0.70093
1.1369	323.99	1.0204	17.645	2.8146e+005	4.7289e-005	94066	288.22	0.0018279	0.83854	1.7897e-005	0	0	0	0	0	3.786e-006	-0.046394	2.293	-0.68927
1.1371	323.96	0.95319	17.627	2.8149e+005	4.7297e-005	94083	288.24	0.0022006	0.83835	1.7897e-005	0	0	0	0	0	3.7898e-006	-0.12839	2.293	-0.67645
1.1372	323.95	0.8815	17.612	2.8152e+005	4.7303e-005	94097	288.25	0.0024958	0.8382	1.7898e-005	0	0	0	0	0	3.7929e-006	-0.21254	2.293	-0.66235
1.1373	323.94	0.80636	17.602	2.8154e+005	4.7308e-005	94106	288.26	0.0027021	0.8381	1.7898e-005	0	0	0	0	0	3.7952e-006	-0.2987	2.293	-0.64682
1.1373	323.93	0.72883	17.593	2.8155e+005	4.7311e-005	94112	288.26	0.0028256	0.83804	1.7898e-005	0	0	0	0	0	3.7967e-006	-0.38669	2.293	-0.62973
1.1348	324.24	1.1937	18.064	2.8101e+005	4.7192e-005	93818	288.01	-0.0035121	0.84116	1.7886e-005	0	0	0	0	0	3.7358e-006	0.48083	2.293	-0.55847
1.135	324.21	1.2095	18.01	2.8107e+005	4.7203e-005	93848	288.04	-0.0028581	0.84085	1.7888e-005	0	0	0	0	0	3.7415e-006	0.41855	2.293	-0.55314
1.1353	324.18	1.2123	17.96	2.8113e+005	4.7215e-005	93881	288.07	-0.0021534	0.84051	1.7889e-005	0	0	0	0	0	3.7478e-006	0.35398	2.293	-0.54728
1.1356	324.15	1.2017	17.914	2.8119e+005	4.7227e-005	93915	288.1	-0.0014318	0.84016	1.789e-005	0	0	0	0	0	3.7543e-006	0.28705	2.293	-0.54082
1.1359	324.11	1.1772	17.876	2.8125e+005	4.724e-005	93949	288.13	-0.00069603	0.83981	1.7892e-005	0	0	0	0	0	3.761e-006	0.21774	2.293	-0.53373
1.1362	324.08	1.1426	17.843	2.8131e+005	4.7253e-005	93981	288.15	-9.7529e-006	0.83948	1.7893e-005	0	0	0	0	0	3.7676e-006	0.14603	2.293	-0.52593
1.1364	324.05	1.0999	17.812	2.8136e+005	4.7265e-005	94009	288.18	0.00060272	0.83918	1.7894e-005	0	0	0	0	0	3.7736e-006	0.071955	2.293	-0.51735
1.1366	324.03	1.0517	17.785	2.8141e+005	4.7275e-005	94034	288.2	0.0011341	0.83891	1.7895e-005	0	0	0	0	0	3.779e-006	-0.0044181	2.293	-0.5079
1.1368	324	0.99816	17.756	2.8145e+005	4.7285e-005	94054	288.21	0.0015721	0.83869	1.7896e-005	0	0	0	0	0	3.7836e-006	-0.082989	2.293	-0.49749
1.137	323.98	0.93767	17.729	2.8147e+005	4.7292e-005	94071	288.23	0.0019385	0.8385	1.7897e-005	0	0	0	0	0	3.7873e-006	-0.16361	2.293	-0.48603
1.1371	323.96	0.87313	17.704	2.815e+005	4.7298e-005	94084	288.24	0.0022292	0.83835	1.7897e-005	0	0	0	0	0	3.7904e-006	-0.24609	2.293	-0.47339
1.134	324.32	1.0172	18.307	2.8085e+005	4.7153e-005	93731	287.93	-0.0053817	0.84208	1.7883e-005	0	0	0	0	0	3.7168e-006	0.5911	2.293	-0.4223
1.1337	324.36	0.9791	18.414	2.8078e+005	4.7138e-005	93692	287.9	-0.0062298	0.84249	1.7881e-005	0	0	0	0	0	3.7092e-006	0.60456	2.293	-0.3838
1.1342	324.31	1.0427	18.272	2.8088e+005	4.7156e-005	93748	287.95	-0.0050331	0.84192	1.7883e-005	0	0	0	0	0	3.7192e-006	0.54237	2.293	-0.39984
1.134	324.33	1.0292	18.325	2.8085e+005	4.7148e-005	93727	287.93	-0.0054831	0.84213	1.7882e-005	0	0	0	0	0	3.7152e-006	0.54966	2.293	-0.38078
1.1343	324.3	1.0593	18.244	2.8092e+005	4.7161e-005	93765	287.96	-0.0046515	0.84174	1.7884e-005	0	0	0	0	0	3.722e-006	0.49658	2.293	-0.37768
1.1343	324.29	1.0624	18.24	2.8092e+005	4.7162e-005	93767	287.97	-0.004606	0.84172	1.7884e-005	0	0	0	0	0	3.7224e-006	0.49234	2.293	-0.37741
1.1346	324.26	1.0929	18.182	2.8098e+005	4.7173e-005	93800	287.99	-0.0039085	0.84138	1.7885e-005	0	0	0	0	0	3.7285e-006	0.43256	2.293	-0.37337
1.1349	324.23	1.1111	18.128	2.8104e+005	4.7185e-005	93834	288.02	-0.0031708	0.84103	1.7887e-005	0	0	0	0	0	3.735e-006	0.37029	2.293	-0.36895
1.1352	324.2	1.1162	18.078	2.8111e+005	4.7198e-005	93869	288.06	-0.002409	0.84066	1.7888e-005	0	0	0	0	0	3.7418e-006	0.30548	2.293	-0.36411
1.1355	324.16	1.1079	18.03	2.8117e+005	4.7212e-005	93905	288.09	-0.0016493	0.84029	1.789e-005	0	0	0	0	0	3.7487e-006	0.23816	2.293	-0.35883
1.1358	324.13	1.0863	17.987	2.8124e+005	4.7225e-005	93939	288.12	-0.00089918	0.83993	1.7891e-005	0	0	0	0	0	3.7556e-006	0.16836	2.293	-0.35306
1.1361	324.1	1.0549	17.949	2.813e+005	4.7238e-005	93971	288.15	-0.00020897	0.8396	1.7893e-005	0	0	0	0	0	3.7623e-006	0.096156	2.293	-0.34673
1.1363	324.07	1.0165	17.913	2.8135e+005	4.725e-005	93999	288.17	0.0003956	0.8393	1.7894e-005	0	0	0	0	0	3.7683e-006	0.021667	2.293	-0.33979
1.1366	324.04	0.97296	17.879	2.8139e+005	4.7261e-005	94023	288.19	0.00091646	0.83904	1.7895e-005	0	0	0	0	0	3.7736e-006	-0.054947	2.293	-0.33216
1.1367	324.01	0.92553	17.846	2.8143e+005	4.727e-005	94043	288.21	0.0013445	0.83882	1.7896e-005	0	0	0	0	0	3.7781e-006	-0.13348	2.293	-0.32375
1.1324	324.47	0.62814	18.844	2.8049e+005	4.7165e-005	93538	287.76	-0.0095502	0.84403	1.7874e-005	0	0	0	0	0	3.7049e-006	0.6566	2.293	-0.19822
1.1326	324.45	0.73724	18.755	2.8053e+005	4.7171e-005	93560	287.78	-0.0090707	0.8438	1.7875e-005	0	0	0	0	0	3.7086e-006	0.60506	2.293	-0.19608
1.1343	324.29	1.0603	18.242	2.8092e+005	4.7162e-005	93767	287.96	-0.0046197	0.84172	1.7884e-005	0	0	0	0	0	3.7225e-006	0.49289	2.293	-0.37572
1.1328	324.42	0.83585	18.662	2.8059e+005	4.7182e-005	93593	287.81	-0.00836	0.84346	1.7877e-005	0	0	0	0	0	3.7144e-006	0.55086	2.293	-0.19385
1.1345	324.27	1.0637	18.212	2.8096e+005	4.7181e-005	93790	287.99	-0.0041287	0.84148	1.7885e-005	0	0	0	0	0	3.7302e-006	0.44174	2.293	-0.34687
1.1332	324.39	0.91773	18.569	2.8067e+005	4.7196e-005	93636	287.85	-0.0074412	0.84303	1.7878e-005	0	0	0	0	0	3.7222e-006	0.49399	2.293	-0.19154
1.1347	324.24	1.0594	18.187	2.8101e+005	4.7202e-005	93814	288.01	-0.0036116	0.84123	1.7886e-005	0	0	0	0	0	3.7385e-006	0.38944	2.293	-0.31622
1.1336	324.34	0.9776	18.476	2.8077e+005	4.7214e-005	93686	287.89	-0.0063616	0.84251	1.7881e-005	0	0	0	0	0	3.7315e-006	0.43444	2.293	-0.18916
1.1349	324.22	1.0472	18.168	2.8105e+005	4.7225e-005	93838	288.03	-0.0030797	0.84096	1.7887e-005	0	0	0	0	0	3.7472e-006	0.33609	2.293	-0.28372
1.1341	324.29	1.0134	18.385	2.8087e+005	4.7234e-005	93741	287.94	-0.0051755	0.84194	1.7883e-005	0	0	0	0	0	3.742e-006	0.37225	2.293	-0.18669
1.1351	324.19	1.0277	18.153	2.8109e+005	4.7249e-005	93862	288.05	-0.002559	0.8407	1.7888e-005	0	0	0	0	0	3.7563e-006	0.28185	2.293	-0.24938
1.1346	324.23	1.024	18.298	2.8097e+005	4.7256e-005	93798	288	-0.003948	0.84134	1.7886e-005	0	0	0	0	0	3.753e-006	0.30745	2.293	-0.18411
1.1353	324.16	1.0022	18.143	2.8113e+005	4.7273e-005	93885	288.07	-0.0020627	0.84044	1.7889e-005	0	0	0	0	0	3.7655e-006	0.22694	2.293	-0.2133
1.1351	324.18	1.0096	18.213	2.8108e+005	4.7277e-005	93855	288.05	-0.0027277	0.84075	1.7888e-005	0	0	0	0	0	3.764e-006	0.24014	2.293	-0.1814
1.1355	324.13	0.97489	18.137	2.8117e+005	4.7296e-005	93904	288.09	-0.001653	0.84023	1.789e-005	0	0	0	0	0	3.7737e-006	0.17624	2.293	-0.17874
1.1355	324.12	0.97449	18.133	2.8117e+005	4.7297e-005	93907	288.09	-0.0015907	0.8402	1.789e-005	0	0	0	0	0	3.7743e-006	0.17041	2.293	-0.17848
1.1358	324.09	0.95847	18.086	2.8124e+005	4.731e-005	93941	288.12	-0.00086393	0.83985	1.7892e-005	0	0	0	0	0	3.7809e-006	0.098498	2.293	-0.17509
1.1361	324.07	0.93235	18.044	2.8129e+005	4.7321e-005	93972	288.15	-0.00019671	0.83954	1.7893e-005	0	0	0	0	0	3.7871e-006	0.024508	2.293	-0.17142
1.1363	324.04	0.89953	18.004	2.8134e+005	4.7332e-005	93999	288.17	0.0003821	0.83927	1.7894e-005	0	0	0	0	0	3.7926e-006	-0.051341	2.293	-0.16742
1.1311	324.65	0.46762	19.026	2.8029e+005	4.7105e-005	93416	287.7	-0.012183	0.84553	1.7871e-005	0	0	0	0	0	3.6732e-006	0.68406	2.293	0
1.1312	324.64	0.62753	18.951	2.8032e+005	4.7106e-005	93431	287.72	-0.011871	0.84541	1.7872e-005	0	0	0	0	0	3.6747e-006	0.63015	2.293	0
1.1315	324.63	0.77584	18.87	2.8038e+005	4.7112e-005	93459	287.74	-0.011257	0.84514	1.7873e-005	0	0	0	0	0	3.6789e-006	0.57355	2.293	0
1.1318	324.61	0.90351	18.784	2.8046e+005	4.7123e-005	93501	287.78	-0.010357	0.84475	1.7875e-005	0	0	0	0	0	3.6857e-006	0.51438	2.293	0
1.1323	324.58	1.0047	18.693	2.8056e+005	4.7139e-005	93553	287.82	-0.009226	0.84425	1.7877e-005	0	0	0	0	0	3.6947e-006	0.45273	2.293	0
1.1328	324.54	1.0766	18.598	2.8067e+005	4.7158e-005	93612	287.87	-0.0079518	0.84369	1.788e-005	0	0	0	0	0	3.7053e-006	0.3887	2.293	0
1.1334	324.51	1.1202	18.502	2.808e+005	4.7178e-005	93675	287.93	-0.0066044	0.8431	1.7882e-005	0	0	0	0	0	3.7166e-006	0.32242	2.293	0
1.1339	324.48	1.1352	18.406	2.8092e+005	4.7198e-005	93737	287.98	-0.0052538	0.84252	1.7885e-005	0	0	0	0	0	3.728e-006	0.25402	2.293	0
1.1355	324.13	0.97677	18.134	2.8117e+005	4.7296e-005	93906	288.09	-0.0016132	0.84022	1.789e-005	0	0	0	0	0	3.7738e-006	0.17078	2.293	-0.17474
1.1344	324.46	1.1227	18.312	2.8104e+005	4.7217e-005	93798	288.03	-0.0039554	0.84197	1.7887e-005	0	0	0	0	0	3.7388e-006	0.18366	2.293	0
1.1356	324.18	0.98472	18.098	2.8123e+005	4.7292e-005	93926	288.12	-0.0011806	0.84021	1.7892e-005	0	0	0	0	0	3.7736e-006	0.10333	2.293	-0.12284
1.1349	324.44	1.0839	18.22	2.8115e+005	4.7233e-005	93853	288.07	-0.0027517	0.84149	1.7889e-005	0	0	0	0	0	3.7486e-006	0.11153	2.293	0
1.1358	324.28	0.97067	18.065	2.8129e+005	4.7281e-005	93942	288.14	-0.0008423	0.84035	1.7893e-005	0	0	0	0	0	3.7711e-006	0.033631	2.293	-0.067389
1.1354	324.44	1.0214	18.13	2.8126e+005	4.7246e-005	93903	288.11	-0.0016728	0.84109	1.7891e-005	0	0	0	0	0	3.7569e-006	0.037861	2.293	0
1.1338	324.37	0.022461	17.814	2.8079e+005	4.7144e-005	93701	287.9	-0.0060471	0.84236	1.7881e-005	0	0	0	0	0	3.7117e-006	-0.0040271	2.293	1.3515
1.1329	324.47	-0.023158	17.994	2.806e+005	4.7101e-005	93596	287.81	-0.008311	0.84347	1.7877e-005	0	0	0	0	0	3.6906e-006	0.092919	2.293	1.1808
1.1335	324.41	-0.044039	17.805	2.8073e+005	4.713e-005	93665	287.87	-0.0068094	0.84273	1.788e-005	0	0	0	0	0	3.7048e-006	0.072187	2.293	1.3948
1.1324	324.53	-0.13539	18.001	2.805e+005	4.708e-005	93541	287.76	-0.0094999	0.84404	1.7874e-005	0	0	0	0	0	3.6801e-006	0.17746	2.293	1.1933
1.1332	324.45	-0.12111	17.786	2.8067e+005	4.7118e-005	93632	287.84	-0.0075244	0.84308	1.7878e-005	0	0	0	0	0	3.6986e-006	0.14918	2.293	1.4359
1.132	324.58	-0.26811	17.99	2.8041e+005	4.7063e-005	93491	287.72	-0.010562	0.84455	1.7872e-005	0	0	0	0	0	3.6709e-006	0.25997	2.293	1.2048
1.1329	324.48	-0.20867	17.758	2.8061e+005	4.7108e-005	93602	287.82	-0.0081685	0.84339	1.7877e-005	0	0	0	0	0	3.693e-006	0.22686	2.293	1.4751
1.1316	324.62	-0.41866	17.962	2.8033e+005	4.7049e-005	93451	287.68	-0.011436	0.84497	1.787e-005	0	0	0	0	0	3.6636e-006	0.34058	2.293	1.2154
1.1374	323.94	0.34153	17.446	2.8155e+005	4.7312e-005	94114	288.26	0.0028759	0.83802	1.7898e-005	0	0	0	0	0	3.7973e-006	-0.85488	2.2854	-0.96216
1.1373	323.94	0.37586	17.493	2.8154e+005	4.7311e-005	94106	288.26	0.0026956	0.83809	1.7898e-005	0	0	0	0	0	3.7961e-006	-0.69109	2.293	-0.8079
1.1373	323.94	0.42379	17.503	2.8154e+005	4.7312e-005	94110	288.26	0.0027812	0.83805	1.7898e-005	0	0	0	0	0	3.7969e-006	-0.65598	2.293	-0.77802
1.1372	323.95	0.3569	17.5	2.8153e+005	4.731e-005	94102	288.25	0.0026053	0.83814	1.7898e-005	0	0	0	0	0	3.7955e-006	-0.73939	2.293	-0.7553
1.132	324.57	-0.040738	18.217	2.8042e+005	4.7062e-005	93495	287.72	-0.010483	0.84453	1.7872e-005	0	0	0	0	0	3.6707e-006	0.22257	2.293	0.94464
1.1316	324.62	-0.18404	18.218	2.8032e+005	4.7043e-005	93444	287.68	-0.011585	0.84506	1.787e-005	0	0	0	0	0	3.6612e-006	0.29839	2.293	0.95444
1.1312	324.66	-0.34514	18.204	2.8024e+005	4.7029e-005	93401	287.64	-0.012503	0.8455	1.7868e-005	0	0	0	0	0	3.6535e-006	0.37218	2.293	0.96343
1.1309	324.7	-0.51999	18.176	2.8018e+005	4.7019e-005	93370	287.61	-0.013189	0.84583	1.7867e-005	0	0	0	0	0	3.648e-006	0.44408	2.293	0.97168
1.1373	323.93	0.65108	17.584	2.8155e+005	4.7313e-005	94114	288.26	0.0028689	0.83802	1.7899e-005	0	0	0	0	0	3.7974e-006	-0.47628	2.293	-0.61091
1.1345	324.27	0.47234	18.104	2.8096e+005	4.7175e-005	93790	287.99	-0.0041231	0.84145	1.7885e-005	0	0	0	0	0	3.7285e-006	-0.12814	2.293	0.67722
1.1341	324.32	0.44816	18.171	2.8086e+005	4.7153e-005	93737	287.94	-0.0052597	0.84201	1.7883e-005	0	0	0	0	0	3.7176e-006	-0.04612	2.293	0.69011
1.1336	324.38	0.40546	18.233	2.8076e+005	4.713e-005	93680	287.89	-0.0064895	0.84261	1.788e-005	0	0	0	0	0	3.706e-006	0.033662	2.293	0.70185
1.1331	324.44	0.34112	18.285	2.8065e+005	4.7107e-005	93621	287.84	-0.0077669	0.84323	1.7878e-005	0	0	0	0	0	3.6943e-006	0.11115	2.293	0.71254
1.1326	324.5	0.25339	18.326	2.8054e+005	4.7085e-005	93562	287.78	-0.0090462	0.84385	1.7875e-005	0	0	0	0	0	3.6828e-006	0.18633	2.293	0.7223
1.1321	324.56	0.14059	18.356	2.8044e+005	4.7064e-005	93505	287.73	-0.010274	0.84444	1.7873e-005	0	0	0	0	0	3.6721e-006	0.25923	2.293	0.73122
1.1316	324.61	0.0036079	18.373	2.8034e+005	4.7046e-005	93453	287.69	-0.011392	0.84498	1.7871e-005	0	0	0	0	0	3.6625e-006	0.32987	2.293	0.73936
1.1312	324.65	-0.15335	18.379	2.8026e+005	4.7031e-005	93408	287.65	-0.012352	0.84544	1.7869e-005	0	0	0	0	0	3.6545e-006	0.39834	2.293	0.7468
1.1309	324.69	-0.32358	18.372	2.8019e+005	4.702e-005	93373	287.62	-0.013112	0.8458	1.7867e-005	0	0	0	0	0	3.6483e-006	0.46473	2.293	0.7536
1.1307	324.71	-0.50359	18.356	2.8015e+005	4.7013e-005	93349	287.59	-0.013634	0.84605	1.7866e-005	0	0	0	0	0	3.6443e-006	0.52915	2.293	0.75982
1.1372	323.95	0.80616	17.684	2.8152e+005	4.7303e-005	94094	288.25	0.0024375	0.83825	1.7898e-005	0	0	0	0	0	3.7927e-006	-0.33018	2.293	-0.45949
1.1344	324.3	0.58478	18.186	2.8093e+005	4.7162e-005	93770	287.97	-0.0045545	0.84172	1.7884e-005	0	0	0	0	0	3.7229e-006	-0.0041793	2.293	0.50848
1.1339	324.36	0.55642	18.252	2.8083e+005	4.714e-005	93717	287.92	-0.0056874	0.84227	1.7882e-005	0	0	0	0	0	3.712e-006	0.072211	2.293	0.51798
1.1334	324.41	0.50929	18.313	2.8073e+005	4.7118e-005	93662	287.87	-0.0068858	0.84285	1.788e-005	0	0	0	0	0	3.7008e-006	0.1463	2.293	0.52663
1.1329	324.47	0.43984	18.366	2.8063e+005	4.7096e-005	93605	287.82	-0.0081059	0.84344	1.7877e-005	0	0	0	0	0	3.6896e-006	0.21803	2.293	0.53449
1.1325	324.53	0.34758	18.41	2.8052e+005	4.7075e-005	93550	287.77	-0.0092942	0.84401	1.7875e-005	0	0	0	0	0	3.679e-006	0.28737	2.293	0.54165
1.132	324.58	0.23236	18.443	2.8043e+005	4.7057e-005	93499	287.73	-0.010407	0.84455	1.7873e-005	0	0	0	0	0	3.6694e-006	0.35432	2.293	0.54817
1.1316	324.62	0.095001	18.466	2.8034e+005	4.7042e-005	93453	287.69	-0.01139	0.84502	1.7871e-005	0	0	0	0	0	3.6612e-006	0.41891	2.293	0.5541
1.1313	324.66	-0.060752	18.48	2.8027e+005	4.703e-005	93415	287.65	-0.0122	0.84541	1.7869e-005	0	0	0	0	0	3.6546e-006	0.48122	2.293	0.5595
1.1311	324.68	-0.22859	18.486	2.8022e+005	4.7021e-005	93387	287.63	-0.012808	0.84569	1.7868e-005	0	0	0	0	0	3.6499e-006	0.54131	2.293	0.56441
1.1309	324.7	-0.40152	18.485	2.8019e+005	4.7017e-005	93369	287.61	-0.013192	0.84587	1.7867e-005	0	0	0	0	0	3.6472e-006	0.5993	2.293	0.56887
1.1319	324.53	0.24743	18.496	2.8039e+005	4.7095e-005	93485	287.72	-0.010702	0.84454	1.7872e-005	0	0	0	0	0	3.6788e-006	0.49677	2.293	0.37835
1.1315	324.57	0.085047	18.548	2.803e+005	4.7082e-005	93440	287.68	-0.011676	0.84501	1.787e-005	0	0	0	0	0	3.6714e-006	0.54997	2.293	0.38149
1.1316	324.57	0.095511	18.518	2.8032e+005	4.7081e-005	93450	287.69	-0.011458	0.84492	1.7871e-005	0	0	0	0	0	3.6719e-006	0.54268	2.293	0.40061
1.1313	324.6	-0.080754	18.531	2.8027e+005	4.7069e-005	93421	287.66	-0.012086	0.84523	1.7869e-005	0	0	0	0	0	3.6662e-006	0.59144	2.293	0.42314
1.1312	324.6	-0.10457	18.593	2.8024e+005	4.7074e-005	93405	287.65	-0.012427	0.84536	1.7869e-005	0	0	0	0	0	3.6662e-006	0.60488	2.293	0.38456
1.1312	324.62	-0.26374	18.536	2.8024e+005	4.7061e-005	93401	287.65	-0.01251	0.84545	1.7869e-005	0	0	0	0	0	3.6623e-006	0.63949	2.293	0.44431
1.1369	323.99	0.87351	17.812	2.8146e+005	4.7277e-005	94059	288.22	0.00169	0.83863	1.7896e-005	0	0	0	0	0	3.7818e-006	-0.21365	2.293	-0.31448
1.1351	324.16	0.71395	18.057	2.8108e+005	4.7228e-005	93862	288.06	-0.0025694	0.84063	1.7888e-005	0	0	0	0	0	3.7496e-006	-0.054757	2.293	0.33249
1.1348	324.2	0.7134	18.12	2.8101e+005	4.7212e-005	93820	288.02	-0.003469	0.84107	1.7887e-005	0	0	0	0	0	3.7414e-006	0.021871	2.293	0.34016
1.1344	324.25	0.70133	18.184	2.8092e+005	4.7195e-005	93774	287.98	-0.0044595	0.84155	1.7885e-005	0	0	0	0	0	3.7323e-006	0.096372	2.293	0.34714
1.1339	324.3	0.67548	18.247	2.8083e+005	4.7176e-005	93725	287.94	-0.0055215	0.84206	1.7883e-005	0	0	0	0	0	3.7227e-006	0.16859	2.293	0.3535
1.1335	324.35	0.63278	18.309	2.8074e+005	4.7157e-005	93674	287.89	-0.0066293	0.8426	1.788e-005	0	0	0	0	0	3.7127e-006	0.2384	2.293	0.35932
1.1331	324.4	0.57061	18.367	2.8064e+005	4.7138e-005	93622	287.84	-0.0077434	0.84313	1.7878e-005	0	0	0	0	0	3.703e-006	0.30574	2.293	0.36464
1.1326	324.44	0.48688	18.418	2.8055e+005	4.7121e-005	93572	287.8	-0.0088186	0.84364	1.7876e-005	0	0	0	0	0	3.6938e-006	0.37055	2.293	0.36952
1.1322	324.49	0.38127	18.46	2.8046e+005	4.7107e-005	93526	287.76	-0.009807	0.84412	1.7874e-005	0	0	0	0	0	3.6857e-006	0.43284	2.293	0.37399
1.1319	324.53	0.25728	18.494	2.8039e+005	4.7095e-005	93487	287.72	-0.010654	0.84452	1.7872e-005	0	0	0	0	0	3.6792e-006	0.49263	2.293	0.37808
1.1345	324.36	0.93167	18.194	2.81e+005	4.7325e-005	93795	288.02	-0.004018	0.84172	1.7887e-005	0	0	0	0	0	3.7717e-006	0.17624	2.293	0.17895
1.1339	324.41	0.93364	18.298	2.8088e+005	4.7306e-005	93731	287.96	-0.0053898	0.84235	1.7884e-005	0	0	0	0	0	3.7604e-006	0.24031	2.293	0.18163
1.1341	324.37	0.87838	18.252	2.809e+005	4.729e-005	93747	287.98	-0.0050468	0.84211	1.7885e-005	0	0	0	0	0	3.7572e-006	0.22709	2.293	0.21366
1.1336	324.39	0.80064	18.315	2.8079e+005	4.725e-005	93693	287.92	-0.0062194	0.84258	1.7882e-005	0	0	0	0	0	3.7408e-006	0.28202	2.293	0.2498
1.1333	324.46	0.9068	18.408	2.8075e+005	4.7284e-005	93660	287.9	-0.0069158	0.84305	1.7881e-005	0	0	0	0	0	3.7478e-006	0.30763	2.293	0.18437
1.1331	324.42	0.7008	18.374	2.8068e+005	4.7209e-005	93637	287.87	-0.0074132	0.84308	1.788e-005	0	0	0	0	0	3.7241e-006	0.33629	2.293	0.28421
1.1327	324.51	0.84758	18.512	2.8062e+005	4.7262e-005	93591	287.84	-0.008411	0.84373	1.7878e-005	0	0	0	0	0	3.7355e-006	0.37243	2.293	0.18697
1.1327	324.45	0.57723	18.425	2.8058e+005	4.7168e-005	93583	287.82	-0.0085832	0.84359	1.7877e-005	0	0	0	0	0	3.708e-006	0.38966	2.293	0.31678
1.1321	324.56	0.75519	18.607	2.8049e+005	4.7243e-005	93527	287.79	-0.0097958	0.84436	1.7876e-005	0	0	0	0	0	3.7243e-006	0.43463	2.293	0.18946
1.1323	324.49	0.42932	18.466	2.8048e+005	4.7131e-005	93532	287.77	-0.0096798	0.84408	1.7875e-005	0	0	0	0	0	3.693e-006	0.44199	2.293	0.34751
1.1316	324.59	0.63087	18.691	2.8039e+005	4.7227e-005	93471	287.74	-0.010997	0.84491	1.7873e-005	0	0	0	0	0	3.7148e-006	0.49419	2.293	0.19186
1.1319	324.52	0.26044	18.495	2.8039e+005	4.7097e-005	93487	287.73	-0.010645	0.84452	1.7872e-005	0	0	0	0	0	3.6796e-006	0.49317	2.293	0.37643
1.1312	324.62	0.48099	18.764	2.803e+005	4.7215e-005	93427	287.7	-0.011949	0.84534	1.7871e-005	0	0	0	0	0	3.7076e-006	0.55106	2.293	0.19419
1.131	324.64	0.31443	18.826	2.8024e+005	4.7208e-005	93396	287.68	-0.012615	0.84564	1.787e-005	0	0	0	0	0	3.7028e-006	0.60526	2.293	0.19644
1.1308	324.65	0.14163	18.879	2.8021e+005	4.7205e-005	93379	287.66	-0.01299	0.84581	1.7869e-005	0	0	0	0	0	3.7005e-006	0.6568	2.293	0.19861
1.1352	324.29	0.92054	18.074	2.8116e+005	4.7347e-005	93879	288.09	-0.0022091	0.84086	1.789e-005	0	0	0	0	0	3.7855e-006	0.024657	2.293	0.1716
1.1349	324.32	0.93204	18.131	2.8109e+005	4.7337e-005	93840	288.06	-0.0030376	0.84126	1.7888e-005	0	0	0	0	0	3.7792e-006	0.098656	2.293	0.17529
1.1345	324.36	0.93257	18.189	2.8101e+005	4.7326e-005	93798	288.02	-0.0039423	0.84168	1.7887e-005	0	0	0	0	0	3.7723e-006	0.17057	2.293	0.1787
1.1354	324.39	0.95464	18.083	2.8124e+005	4.7287e-005	93903	288.11	-0.0016928	0.84093	1.7891e-005	0	0	0	0	0	3.7693e-006	0.033685	2.293	0.067502
